,Ocupacao,Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
3001,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3002,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3003,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3004,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3005,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3006,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3007,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3008,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3009,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3010,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3011,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3012,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3013,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3014,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3015,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3016,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3017,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3018,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3019,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3020,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3021,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3022,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3023,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3024,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3025,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3026,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3027,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3028,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3029,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3030,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3031,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3032,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3033,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3034,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3035,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3036,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3037,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3038,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3039,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3040,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3041,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3042,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3043,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3044,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3045,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3046,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3047,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3048,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3049,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3050,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3051,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3052,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3053,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3054,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3055,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3056,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3057,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3058,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3059,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3060,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3061,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3062,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3063,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3064,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3065,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3066,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3067,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3068,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3069,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3070,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3071,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3072,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3073,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3074,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3075,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3076,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3077,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3078,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3079,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3080,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3081,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3082,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3083,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3084,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3085,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3086,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3087,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3088,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3089,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3090,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3091,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3092,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3093,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3094,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3095,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3096,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3097,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3098,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3099,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3100,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3101,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3102,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3103,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3104,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3105,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3106,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3107,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3108,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3109,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3110,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3111,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3112,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3113,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3114,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3115,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3116,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3117,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3118,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3119,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3120,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3121,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3122,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3123,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3124,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3125,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3126,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3127,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3128,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3129,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3130,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3131,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3132,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3133,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3134,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3135,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3136,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3137,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3138,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3139,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3140,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3141,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3142,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3143,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3144,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3145,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3146,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3147,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3148,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3149,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3150,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3151,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3152,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3153,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3154,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3155,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3156,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3157,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3158,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3159,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3160,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3161,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3162,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3163,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3164,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3165,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3166,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3167,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3168,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3169,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3170,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3171,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3172,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3173,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3174,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3175,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3176,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3177,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3178,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3179,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3180,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3181,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3182,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3183,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3184,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3185,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3186,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3187,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3188,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3189,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3190,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3191,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3192,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3193,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3194,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3195,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3196,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3197,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3198,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3199,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3200,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3201,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3202,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3203,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3204,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3205,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3206,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3207,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3208,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3209,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3210,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3211,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3212,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3213,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3214,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3215,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3216,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3217,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3218,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3219,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3220,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3221,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3222,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3223,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3224,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3225,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3226,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3227,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3228,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3229,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3230,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3231,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3232,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3233,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3234,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3235,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3236,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3237,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3238,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3239,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3240,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3241,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3242,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3243,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3244,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3245,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3246,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3247,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3248,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3249,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3250,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3251,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3252,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3253,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3254,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3255,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3256,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3257,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3258,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3259,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3260,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3261,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3262,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3263,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3264,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3265,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3266,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3267,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3268,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3269,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3270,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3271,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3272,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
3273,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
